,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt,risk_M,risk_Tu,risk_Th,risk_F,risk_Jan,risk_Feb,risk_May,risk_Dec,risk_ntd_cnt,emotion_M,emotion_Tu,emotion_Th,emotion_F,emotion_Jan,emotion_Feb,emotion_May,emotion_Dec,emotion_ntd_cnt,news_M,news_Tu,news_Th,news_F,news_Jan,news_Feb,news_May,news_Dec,news_ntd_cnt
2016-01-20,-0.01293250357637632,0.0001672496487529863,0.00031281883794532703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.296413655585978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015089427787164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-21,-0.038434014092270985,0.0014771734392448846,0.0009336276875400439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.131978499569603,0.0,1.131978499569603,0.0,0.0,0.0,0.0,0.0,0.0,1.012442568587766,0.0,1.012442568587766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-22,0.013501111610272787,0.00018228001471304266,0.0006299486998123007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.1066795264980342,1.1066795264980342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32839974270928635,0.32839974270928635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-25,0.007974786281467416,6.35972162350809e-05,0.00030405640210068226,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.1194015599620726,0.0,0.0,0.0,1.1194015599620726,0.0,0.0,0.0,2.238803119924145,0.7292179865834784,0.0,0.0,0.0,0.7292179865834784,0.0,0.0,0.0,1.4584359731669567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-26,-0.07209638030421672,0.005197888052970249,0.0012136266982051504,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.8001023782482463,0.0,0.0,0.8001023782482463,0.0,0.0,0.0,0.0,-0.0,-0.3116678648682786,-0.0,-0.0,-0.3116678648682786,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-27,-0.0064657016381239885,4.1805297673239225e-05,0.0017377366194601545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7972633495235704,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0178002559421782,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2016-01-28,-0.03673362287518778,0.0013493590495365186,0.0006381735139257845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.8631738494314266,0.0,0.8631738494314266,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.1669114304221346,-0.0,-1.1669114304221346,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,0.0362845932969762,0.00131657171072697,0.0004081969112374338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.6413313917887593,0.6413313917887593,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.5014133065212717,-0.5014133065212717,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
2016-02-01,-0.01026571684593236,0.00010538494236085944,0.00039005509934883525,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.8218488791954119,0.0,0.0,0.0,0.0,0.8218488791954119,0.0,0.0,1.6436977583908239,-0.6693831789867952,-0.0,-0.0,-0.0,-0.0,-0.6693831789867952,-0.0,-0.0,-1.3387663579735904,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0
2016-02-02,0.030522721812282327,0.0009316365468299754,0.00023598354099011346,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.692277795707443,0.0,0.0,0.0,0.692277795707443,0.0,0.0,0.0,-0.0,-0.30644801116441817,-0.0,-0.0,-0.0,-0.30644801116441817,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,0.002902889341221737,8.426766527378772e-06,0.00040041820637017116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7164440450375832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215465149120417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-02-04,0.01587111084129056,0.0002518921593365307,0.0001949642382203869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.8813418318059647,0.0,0.0,0.8813418318059647,0.0,0.0,0.0,0.0,0.0,1.046075548958767,0.0,0.0,1.046075548958767,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2016-02-05,-0.012286872045679686,0.00015096722466690493,0.00011706072975455406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.8503335618005498,0.0,0.8503335618005498,0.0,0.0,0.0,0.0,0.0,0.0,0.9421118457357025,0.0,0.9421118457357025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-15,-0.0004797769956255138,2.3018596553144427e-07,0.0010777884690913715,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1.0422969750129487,0.0,0.0,0.0,0.0,1.0422969750129487,0.0,0.0,9.380672775116539,0.8203308759575899,0.0,0.0,0.0,0.0,0.8203308759575899,0.0,0.0,7.3829778836183095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-16,0.038203488199791025,0.0014595065106315721,0.00027296664407773546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.8677008674109259,0.0,0.0,0.0,0.8677008674109259,0.0,0.0,0.0,0.0,1.4810437701706107,0.0,0.0,0.0,1.4810437701706107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-17,0.011520807741080219,0.00013272901100693389,0.00022293862008861002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9306901145251123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4976690041690521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-18,-0.0044747702288461255,2.0023568600967608e-05,0.0002239465691203475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0421808344594652,0.0,0.0,1.0421808344594652,0.0,0.0,0.0,0.0,0.0,0.7560879286370144,0.0,0.0,0.7560879286370144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-19,0.004528893193283423,2.051087355616892e-05,0.0001763389514335541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.1263511254758585,0.0,1.1263511254758585,0.0,0.0,0.0,0.0,0.0,0.0,0.6148873827992081,0.0,0.6148873827992081,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2016-02-22,0.020325722840015104,0.00041313500896911166,0.00026566888372237516,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0972298315549924,0.0,0.0,0.0,0.0,1.0972298315549924,0.0,0.0,2.194459663109985,1.4279632955158554,0.0,0.0,0.0,0.0,1.4279632955158554,0.0,0.0,2.855926591031711,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
2016-02-23,-0.006900629492575305,4.7618687393800115e-05,0.00021293222499622146,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.1396332199748884,0.0,0.0,0.0,1.1396332199748884,0.0,0.0,0.0,0.0,0.8602789298104278,0.0,0.0,0.0,0.8602789298104278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-24,0.0007725418076010016,5.968208444914229e-07,0.00027454648646283233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.135813076192763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4363360628463168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-25,-0.07623016059119081,0.005811037383758741,0.000837085959002299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.7332646199654983,0.0,0.0,0.7332646199654983,0.0,0.0,0.0,-0.0,-0.0,-0.7389675497571593,-0.0,-0.0,-0.7389675497571593,-0.0,-0.0,-0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2016-02-26,0.002365518510314857,5.595677822642219e-06,0.0006078923723426727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.7754534547557713,0.0,0.7754534547557713,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3508539370275286,-0.0,-0.3508539370275286,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,-0.05103549407142971,0.0026046216551149372,0.0017432654561216317,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.7460990820302522,0.0,0.0,0.0,0.0,0.7460990820302522,0.0,0.0,1.4921981640605044,-1.1092316371451103,-0.0,-0.0,-0.0,-0.0,-1.1092316371451103,-0.0,-0.0,-2.2184632742902206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.024392936407869215,0.0005950153465983514,0.0004543527013713425,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.8284612564315819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.208117458120839,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-02,0.04656765351639791,0.0021685463540232867,0.00029236079538342067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,-0.00044652962226621185,1.9938870356120583e-07,0.0003448360609883047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.6254258960446865,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.23043261296257378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,-0.023349759595314268,0.0005452112731589707,0.0007718093127708723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.5492947310434583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13564465992126815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-03-07,0.01737209068987866,0.0003017895349373688,0.0005248389233120084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.5759137797424011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1518275594848022,0.47617138324688285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523427664937657,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2016-03-08,0.0029737794442805665,8.843364183225634e-06,0.0008569444755513771,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.596854419452773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1107070344091192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-09,-0.021769806030073724,0.0004739244545870343,0.001014023418418888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-10,-0.014042060132506862,0.00019717945276493862,0.0003333443837030861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5401112953311961,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.37937840436278863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-11,-0.0028730258391753694,8.254277472569336e-06,0.0003721714960675477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.536337404850134,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.18703504149663192,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,0.031715022782995206,0.001005842670125905,0.00040002758524812574,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.46447391543304156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9289478308660831,0.6552405008913542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3104810017827084,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2016-03-15,-0.009453626976700491,8.937106301459927e-05,0.00017079339927331624,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.4880560129042041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2359658407009381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-16,-0.011044462958539114,0.00012198016204254256,0.00025218301136575145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-17,0.033523933795661875,0.0011238541371359205,0.0002369449794010686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.35050576258420807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36955788305911264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-18,0.03361423067542724,0.0011299165039008335,0.0002597719405566989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.27834393493748116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4117315720681831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-21,0.026077548104142423,0.0006800385151238621,0.00038946273276451034,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.25369237058339905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073847411667981,2.133256420046312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.266512840092624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-22,-0.004827810413058131,2.3307753384432522e-05,0.00031406959671341673,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.23331319044254514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.912399341268943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-23,0.009458150430388557,8.945660956385923e-05,0.00021208472871172545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-24,-0.015314353199727293,0.00023452941392599757,0.0003813431745803968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.3847400314195562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.659560169989338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-25,0.005430748203401947,2.9493026048753476e-05,0.00015210268036439117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.4084110960173225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285547211699083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,-0.006096101049763547,3.716244800892822e-05,0.00027040147430074427,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.47635818667192387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527163733438477,1.3943908944386445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788781788877289,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2016-03-29,-0.01788129551644957,0.00031974072934659944,0.00043509950178890523,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.49677484654801635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20340173127513395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-30,0.03417792888303417,0.0011681308227337412,0.00029794762847531266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-31,0.0009262688774729355,8.57974033374972e-07,0.00018520878445133805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.45832056122848647,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.08860400068615555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,-0.007268563540590023,5.283201594359457e-05,0.00023176346235968367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.5187698229580688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01457090521638859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-05,0.024798701051917504,0.0006149755738623743,0.0001637047230689006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.5129995107255311,0.0,0.0,0.0,0.0,0.0,0.0,1.5389985321765933,0.0,0.3260538161805777,0.0,0.0,0.0,0.0,0.0,0.0,0.9781614485417331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2016-04-06,0.0040883319239988225,1.6714457920787914e-05,0.000126789812284992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-07,-0.016894280355504776,0.00028541670873039456,0.00022624735917563447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5109320693656931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946870841355547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-08,-0.008733028642605944,7.626578927257582e-05,0.00025795798071293134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2784840064792374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20449343775422077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-11,0.018651426632146695,0.000347875715414351,0.0002424747703650829,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.270133900878165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54026780175633,0.8292797007213726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6585594014427452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-04-12,-0.0072061987101381675,5.192929984999699e-05,0.00014397900969103587,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.3477605982511513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7209592760800485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-13,0.014281291232309812,0.0002039552792620491,0.00020468869197191124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-14,0.008080567706482356,6.529557445904552e-05,0.00013479186704114222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5478288708505974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005900559197731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-15,-0.0035312344154032616,1.2469616496528414e-05,8.041093061767257e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.6274491994545662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6793716544965344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-18,-0.015464170040546676,0.0002391405550429414,0.00022823624182790413,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.7636288549233038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5272577098466076,0.32760005258396435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552001051679287,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2016-04-19,0.0031674848022493762,1.003295997248077e-05,0.00014322984744284678,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7747111660678406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.19455329232381266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-20,-0.04216118087478371,0.0017775651727562278,0.0008668209600310151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,-0.010476995527167077,0.00010976743527627894,0.0002735926187641253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5853579014894293,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.175447542713585,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-22,0.009199216208282124,8.462557884672054e-05,0.00017492311924666387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.8203653340410456,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.9817489441556672,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,-0.004439614272873982,1.9710174891906373e-05,0.00019811091944260673,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.798113310233105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59622662046621,-0.8029519055967814,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6059038111935628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26,0.010150362611485164,0.00010302986114463593,0.00010566016510303967,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7973018334488676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.15775332913270976,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27,-0.0035066651710859986,1.2296700622107595e-05,6.597883043896348e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-28,-0.0023863341848180397,5.694590841631178e-06,0.00019932109476247906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.6267791311977311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695182976874658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-29,-0.0008249780547675556,6.8058879084806e-07,8.010601618380883e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.8486498736046802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529764247049472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-03,0.029188613192815183,0.0008519751401197845,9.536226351277753e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.8971612922718889,0.0,0.0,0.0,0.0,0.8971612922718889,0.0,2.6914838768156666,0.0,0.5713833630151007,0.0,0.0,0.0,0.0,0.5713833630151007,0.0,1.7141500890453023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
